"","HybridLouvain","Treatment","N","Total","Freq","CD45","CD57","In115Di","IdU","CD103","CD19","CD45RA","KLRG1","CD4","CD8","Perforin","CD16","CD127","CD1c","CD123","CD66b","PD1","ICOS","CD27","TIM3","CCR6","CD14","CD56","CD69","41BB","CD25","CCR7","CD3","OX40","CD38","CD95","LAG3","CXCR3","HLADR","TIGIT","GranzymeB","DNA","Osmium","CD11b"
"125","b_cell_6","2_border",12,55703,0.000215428253415435,0.840094487757545,0.00707740839404086,0,0.104182130241864,0.147961017086593,0.543531332275371,0.546862478977401,0.430866568572496,0.657341342543888,0.272541481956558,0.319188401558075,0.163418763071797,0.522961692062571,0.249400491067235,0.0434388205440846,0.138723418223124,0.159854619068602,0.213194121238242,0.329395448180256,0.0856681478297517,0.308563381149756,0.133237915336699,0.210340204907003,0.513231563233461,0.067124140846119,0.175202156698839,0.36402918420062,0.652618647230675,0.0663391226574663,0.360057240631097,0.51905408396079,0.202318004113837,0.562684625498052,0.582701557199662,0.198447974764454,0.264754094162969,0.823242314925438,0.483216978699808,0.210152403337457
"126","b_cell_6","3_tumor",790,333723,0.00236723270496789,0.847867437006815,0.0948572512519955,0.0391001833337221,0.137320246493597,0.112743928580384,0.642833520419062,0.611160781055558,0.247449934724366,0.703647997043848,0.32779070598784,0.318353056822091,0.154684970745026,0.340737448180605,0.240529383768065,0.0326654169800424,0.143304197213534,0.191941568513063,0.448935648388102,0.569091146566728,0.0656139738594961,0.338851916522449,0.0975462705655505,0.212875620662528,0.622662723220012,0.098915093807248,0.262063969023825,0.39237598134323,0.706256354889773,0.130003654257113,0.367467666607077,0.657769923764709,0.429687454966009,0.684195304569476,0.641486807704541,0.433947300618566,0.227170594894146,0.849676644412624,0.536896123653271,0.212607718742214
"127","b_cell_8","1_normal",154,169733,0.00090730735920534,0.818598348516832,0.356268594048374,0.24545863107332,0.136759606538385,0.107889557578171,0.562317746980207,0.586508203927524,0.404488664010526,0.130599186566049,0.439491709027669,0.672398761833778,0.355177009378235,0.245921370383435,0.16959953537225,0.0728758661804404,0.139172769490691,0.124438302496612,0.21354112063697,0.225748834259189,0.0694007643541313,0.219026405130399,0.0856394260600273,0.383988266592246,0.509061885693057,0.0498904353508473,0.1021477520324,0.432704281256631,0.472925547801356,0.0538472715048885,0.441079862404868,0.426039401358516,0.160209646182104,0.323444049881852,0.620008135256246,0.289930893537533,0.503094860106877,0.838079670202622,0.511269311854899,0.262016177647213
"128","b_cell_8","2_border",28,55703,0.000502665924636016,0.831793069448002,0.273403745965481,0.19853313185,0.101346909703146,0.306126497676827,0.553376245107905,0.642629312812627,0.368864811454181,0.121665912512563,0.550792348853365,0.519766613049959,0.305452545218654,0.162707433715945,0.195461102509588,0.0480884935737092,0.106445915531223,0.1674105025902,0.282354626300702,0.369156410254962,0.0898445087253358,0.255500506516214,0.107019864176328,0.35552527257871,0.610894210773467,0.103994838675395,0.129209693183522,0.435128616765343,0.502843220522869,0.0502235057252,0.449981089687608,0.456483800025606,0.217626464678976,0.465569688332787,0.640036498461135,0.416741106542731,0.43716744211801,0.842214818344789,0.514591881862177,0.24893642428087
"129","b_cell_8","3_tumor",1908,333723,0.00571731645706169,0.849112373087161,0.168687542597382,0.0771317038920721,0.142734340244068,0.540979182147823,0.638003657084025,0.616314580972795,0.21616159664719,0.15308592698749,0.754782320581856,0.396879725302297,0.198217760566309,0.131278881463049,0.24327984016532,0.0439715060733397,0.140477807335861,0.37990968610874,0.420762834355621,0.668315685817307,0.156759673151023,0.307716041411358,0.100107544199185,0.186572822570425,0.689217289475166,0.134023654113854,0.169751633983395,0.362109525327468,0.667867815818481,0.0844742056886578,0.475291123735918,0.606764069896291,0.403684495281932,0.68471824801048,0.635527312393162,0.490017389634092,0.329163649404126,0.851077854368175,0.536203852909334,0.202761670284315
"130","mdc_15","1_normal",3,169733,1.76748186858183e-05,0.705297717306646,0.0442935925339713,0,0.239394427414269,0.116702496956831,0.0509372183843908,0.0548917159831546,0.0396033558364253,0.0845224159620716,0.172030037794718,0.408052218020688,0.24365298932002,0.0384212106586681,0,0.0459619677188896,0.330425552777592,0.163866816802287,0.121573430866903,0.121267494506777,0,0.160341093697803,0.0470838494148929,0.173735698644351,0.220376101743212,0.043792127584018,0.0555071218106238,0.158998248074191,0.483380409386213,0,0.333461593379527,0.408161428540994,0.0374114077377781,0.679077497347105,0.438762477531061,0.0725845900750732,0.328966257048423,0.811320468465421,0.527507091206221,0.340945343921311
"131","mdc_15","2_border",15,55703,0.000269285316769294,0.719220795495924,0.0987931345084925,0.03310410888513,0.0736393926146415,0.0447667618900933,0.0281694294879068,0.123913986467952,0.0488461615556753,0.167456376313707,0.143860997033669,0.145198495975793,0.114473456449089,0.0807887481770981,0.0518849530585333,0.0376665453356874,0.219389853235206,0.176874216936218,0.255578231408721,0.139754056149818,0.0263057064976893,0.186474385645291,0.0606441872921158,0.256819626475325,0.427454804064778,0.0409063234788412,0.0846545197331173,0.432752818913004,0.589547964659105,0.0788561317248171,0.321472074540162,0.475328065795059,0.466777170720203,0.814817914351901,0.518057666482637,0.182451007607043,0.214905747240969,0.793961376840714,0.428731814338435,0.262101809117153
"132","mdc_15","3_tumor",4442,333723,0.0133104400955283,0.692009629717902,0.0575929349844368,0.0165327000350954,0.149482122892925,0.0557282367776504,0.0348114473798768,0.0657484473203753,0.0276702734444759,0.0311170746394118,0.0914130490281075,0.0336168542481416,0.0751485095842043,0.0200305540279871,0.0158310406076111,0.0158036934307843,0.224624568124486,0.221539629613217,0.207765072434438,0.059234012073878,0.0232795982895278,0.192233058285293,0.0580110823701673,0.146075674448011,0.354639256081058,0.0297461464721563,0.0697844685314176,0.490320921101504,0.599919120952676,0.0917761956303892,0.284306046938047,0.378424948036161,0.411446101587694,0.823371196877953,0.508980654596558,0.142148089970612,0.158085116883468,0.762208663576968,0.442577041327307,0.212337086086302
"133","t_cell_20","1_normal",5,169733,2.94580311430305e-05,0.711242939194001,0.0229031352929166,0,0.167656908729522,0.0024015899609828,0.0751400393756745,0.0255585924976936,0.554245989050347,0.0930815854661386,0.136405066283906,0.464988191057601,0.165765474171512,0.249887307616211,0,0,0.0443828276500951,0.0119248164869885,0.142931727657159,0.135536719920647,0.0117184706322766,0.0355086780404118,0.0225191539092423,0.0385841364587535,0.411414543661478,0.0446230160039257,0.0822786471415874,0.249443451815094,0.793311207290437,0.120804142119779,0.445631922068104,0.511619338819695,0.237225671390748,0.466476096457964,0.274002637695503,0.147270361370537,0.416429375837646,0.755260875379458,0.417240703325528,0.0909292501392823
"134","t_cell_20","2_border",29,55703,0.000520618279087302,0.704138585524076,0.0685470543997181,0.00694791873631222,0.0892665226620644,0.0491997412477722,0.0574032362615415,0.133391369215885,0.310222768423083,0.0367443900384419,0.116979203385438,0.311142068055497,0.11262532440714,0.153131778854408,0.00384985556609044,0.011011181198666,0.0842584059956088,0.0371287985736064,0.138678267097343,0.164630003815553,0.0159060447628521,0.229944519786455,0.0721347295140761,0.182145282518543,0.395875625021784,0.035555224588937,0.0713495355035555,0.275235375577287,0.708545350776664,0.1060782410939,0.313814022965906,0.463814236150829,0.262608948207469,0.653625891985953,0.323137315545886,0.173331269596888,0.282129378696279,0.763672331999015,0.393466198081595,0.126554309264972
"135","t_cell_20","3_tumor",1280,333723,0.00383551628146696,0.680932147324201,0.0511949255555811,0.0127837382504322,0.126938754215997,0.040946978404601,0.0546407051510019,0.0618316622066493,0.103610027119143,0.0530052118340854,0.0863215309213488,0.0622367135872121,0.0651729871068337,0.0828237571080778,0.0121594599861734,0.0127477922435556,0.0974619461504687,0.113351022231788,0.181308608018179,0.0781862007422241,0.0211682176910835,0.138202019132436,0.0669218861679012,0.11411172078061,0.382413622089766,0.0364317620268242,0.0943564496018116,0.409382703009853,0.722050620970987,0.115229701468622,0.259141806284045,0.374150399423429,0.296241301033844,0.736370107956014,0.350218590380195,0.0969684145597998,0.136887612474415,0.736350370929048,0.403648001624323,0.145132768270008
"136","granulocyte_11","1_normal",34,169733,0.000200314611772608,0.554160460083113,0.0621739050729982,0.0200136000247536,0.0923161362085444,0.0666269480933765,0.0686103898171886,0.10183304065784,0.0730113322851919,0.0750387082053585,0.175852378106391,0.350906837128365,0.643156366542478,0.0466320729698881,0.0861094836071869,0.0348842409317121,0.630622616025505,0.0912095069977077,0.187351145478797,0.0744421376330228,0.026922707255284,0.102495499145115,0.0797259935988008,0.162163519054075,0.233768547227368,0.0151529520773433,0.0395434772561874,0.312504836960078,0.307386500972356,0.0554591672496376,0.206657449048704,0.373462312178789,0.190282019952922,0.64128434289349,0.344887332029923,0.104937598551922,0.249708631494767,0.796378300806839,0.495768046592714,0.615552676029145
"137","granulocyte_11","2_border",4,55703,7.18094178051451e-05,0.582945556650533,0.11974081915882,0.0477739297602168,0.0196163458053842,0.0990153311746891,0.0607315457752604,0.0386784621202197,0,0.0707394676455926,0.144089159681736,0.232080677213633,0.30960847357744,0.0158745057004781,0.00973603024662908,0,0.461547476279866,0.0357001829731088,0.121489609302705,0.194163589603212,0.0110173132316845,0.258460374854402,0.013143601049681,0.0759649759978002,0.206963558502086,0,0.0169808990669734,0.367958064455101,0.307281115098245,0.0182739389841143,0.184670263958681,0.321972068432189,0.183919609168336,0.63580047323315,0.144745222534513,0.126092820971331,0.25184968126972,0.734199394076402,0.351190124169405,0.437727766932392
"138","granulocyte_11","3_tumor",721,333723,0.00216047440542006,0.629998038725701,0.059784457378512,0.0219956842832292,0.161092742799077,0.0471337882336811,0.0535831134599342,0.0785868918343981,0.0366667895440792,0.0361116011224168,0.0951306772764847,0.0609521501004835,0.143536215928033,0.0510554880794637,0.0168314484405415,0.0157852867403652,0.446902996520308,0.104076335822055,0.150148182677717,0.0614864493759432,0.0204911507820463,0.161784609227074,0.0642706498480945,0.131125696979104,0.305971950413302,0.0272509004131228,0.0508283954020754,0.370615205421971,0.474402719919686,0.0604873373107345,0.224323043361964,0.32086527486883,0.23800323663358,0.707409203883786,0.32238203150249,0.0958592353989118,0.127630582156003,0.7502792559208,0.427481043057848,0.347976983831352
"139","mdc_8","1_normal",12,169733,7.06992747432733e-05,0.565681257628507,0.0335066521225943,0.0126831166471336,0.120733968589373,0.137912682394161,0.033809380209339,0.052135640467433,0.0379986524894705,0.0972047565829512,0.118489615125545,0.422360195557051,0.26236076644377,0.016243902943774,0.0715645406600207,0.0712044818596999,0.251102881010707,0.0409387313750497,0.138293840968126,0.0390089426393608,0.0350295809702897,0.222466611209929,0.0824338841617702,0.0796203518019855,0.0842555890991738,0.0240070451760744,0.135437264784808,0.53471067356081,0.163223167489312,0.054299433173568,0.143196759500565,0.269190498100637,0.205554460927196,0.662966220271746,0.514672765440475,0.0803184367920319,0.30280169528386,0.764694074210882,0.426679758917548,0.346279079881071
"140","mdc_8","2_border",23,55703,0.000412904152379585,0.595178632414976,0.0465743726608608,0.00775030848882975,0.255921023220197,0.0314026967950533,0.0418442195818705,0.114681026174398,0.0693167428949662,0.107332101775891,0.100632031214947,0.196126702195725,0.067921539003656,0.0590648844976037,0.01892329303166,0.0658406511599258,0.118153393720295,0.0801502337589142,0.131149908104466,0.0566134760488768,0.0331677097724743,0.286966233364283,0.0950804442539637,0.161780261997044,0.147203706850127,0.0586453917324376,0.025090737610805,0.283743715335814,0.225771763835855,0.0511393472745646,0.151339700154815,0.307560061119034,0.205835314592066,0.668173658606439,0.430556415184544,0.104034226144045,0.177336971485414,0.758325030700626,0.413133770935943,0.23536117311812
"141","mdc_8","3_tumor",3932,333723,0.0117822265771313,0.608832428954111,0.029958780584969,0.00676806092647072,0.137821492765663,0.0293741943269023,0.0435304954048338,0.0905944225226075,0.0278865408656661,0.0274043791124038,0.0712152140298644,0.0274225948566344,0.0862015892432117,0.023854594873839,0.0334002639801785,0.0166025729117753,0.218748202368143,0.067411565998731,0.114818961276396,0.0462428277721942,0.0207376557490225,0.168920011022681,0.0531266780743303,0.138156123752004,0.200612195155876,0.0248690297128715,0.0341040148878204,0.34441349073211,0.276323192184147,0.0339821778217349,0.206944088245674,0.314509980374657,0.32463388334827,0.769573488724249,0.482714081038186,0.113094419898144,0.122541958798574,0.744533770007206,0.421070249365807,0.256800549037141
"142","b_cell_14","1_normal",6,169733,3.53496373716366e-05,0.802713885866064,0.18859526591758,0.137495014671317,0.314747037982669,0.127324285150581,0.599524490380394,0.417415248569433,0.394123802001043,0.598051953545615,0.325152633889372,0.606777698399015,0.268408614185476,0.700966817836007,0.0357406979505116,0.121703626017798,0.127803874355081,0.229276597744717,0.249532099448666,0.510696839478033,0.0379614822251928,0.310323340571208,0.104778585709828,0.488402001217241,0.6470840656701,0.117924005531054,0.49181243640708,0.403802581319243,0.650780326252437,0.322903815712097,0.863330680362312,0.633601913846009,0.432640554611896,0.434304904124252,0.269854076276911,0.165893746370485,0.258334133168688,0.852217073606102,0.533292784760556,0.11387032500658
"143","b_cell_14","2_border",3,55703,5.38570633538589e-05,0.799561612270179,0.120700744035654,0.0086615889477866,0.182061775431571,0.0852307801681003,0.509787438347509,0.118362882748202,0.321973111489222,0.628378350440543,0.404261035170993,0.393836183916021,0.0915110285131354,0.641746246101069,0.0487634155679217,0.0318829363754837,0.193005934269159,0.00680352592645202,0.206692304211539,0.337393291617357,0.0257409099992954,0.341302034824409,0.0979499004537447,0.20131200174508,0.50101416274523,0.0305613841574844,0.541794498573358,0.328415509755056,0.549519565195047,0.215630271407626,0.871897896539707,0.702554857954963,0.373919390126005,0.595039686721104,0.184827649499651,0.0500114625204961,0.246752966155418,0.877100608332137,0.527251327889986,0.122811789366149
"144","b_cell_14","3_tumor",1179,333723,0.00353287007488246,0.826968623500827,0.0800239199622991,0.0360049516943415,0.154311626479403,0.129466326897183,0.675306401520381,0.353901119228491,0.265974597912371,0.64524271454539,0.353179397026995,0.390197382316672,0.186184132057581,0.381430508094208,0.0659330342504742,0.105737280537153,0.154047954297683,0.199144701840608,0.448702150174401,0.636464372960599,0.0770060333263371,0.201016361639279,0.110752112185913,0.250941950868851,0.58527247266073,0.0995925787310153,0.524672619258618,0.480638778984898,0.748903295227307,0.312794538044195,0.877878826653046,0.745282071535161,0.55396208911713,0.693312159796899,0.320777485281103,0.367042779325511,0.210732679904445,0.891837769481322,0.601690661832415,0.126959185460021
"145","b_cell_2","1_normal",12,169733,7.06992747432733e-05,0.76988179197943,0.688521186344634,0.489458892857951,0.19174528477656,0.152843442663452,0.608781477360093,0.636923414862941,0.337948337985462,0.117406840430478,0.495245661461583,0.724570762828724,0.565845291651319,0.280075010690843,0.103628664012663,0.121242245589036,0.177184610347707,0.0575823850952155,0.248434502647019,0.598175577474832,0.115713225235594,0.15701303358649,0.0840795795105451,0.349790875824244,0.398516911294423,0.0680618755570613,0.53257206960754,0.465055231996463,0.589970934521946,0.22431439244251,0.908896309965321,0.631805742931125,0.47039678845018,0.371443952805329,0.2181292524488,0.251066574581236,0.604944160363908,0.873873715674995,0.559409582980666,0.262573641648704
